,exp,video,segment,frame,n_masks,mask_area,mask_centroid,mask_conf,mask_strength,bbox_id,bbox_area,bbox_centroid,bbox_dim
0,22_08_2024,2024-08-22_10_40_00_000,15.0,38.0,3,"[90, 509, 50]","[[524.0, 396.0], [198.0, 263.0], [437.0, 311.0]]","[0.70827603, 0.64396614, 0.51958835]","[187.02, 178.99, 191.77]","[0, 0, 0]","[110.0, 798.0, 66.0]","[[525.0, 396.0], [200.0, 264.0], [437.0, 311.0]]","[[11.0, 10.0], [21.0, 38.0], [6.0, 11.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,39.0,1,[369],"[[201.0, 262.0]]",[0.6929868],[189.26],[0],[460.0],"[[202.0, 263.0]]","[[20.0, 23.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,40.0,1,[365],"[[201.0, 262.0]]",[0.7049324],[189.18],[0],[460.0],"[[202.0, 263.0]]","[[20.0, 23.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,41.0,3,"[575, 98, 62]","[[198.0, 259.0], [68.0, 373.0], [446.0, 613.0]]","[0.79459053, 0.5927177, 0.5422241]","[184.29, 168.95, 151.4]","[0, 0, 0]","[756.0, 104.0, 60.0]","[[200.0, 259.0], [68.0, 373.0], [446.0, 614.0]]","[[21.0, 36.0], [8.0, 13.0], [6.0, 10.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,42.0,3,"[606, 98, 62]","[[198.0, 259.0], [68.0, 373.0], [446.0, 613.0]]","[0.7945442, 0.5866499, 0.5193645]","[183.29, 168.88, 151.4]","[0, 0, 0]","[756.0, 104.0, 77.0]","[[200.0, 259.0], [68.0, 373.0], [446.0, 614.0]]","[[21.0, 36.0], [8.0, 13.0], [7.0, 11.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,43.0,2,"[84, 87]","[[68.0, 374.0], [446.0, 613.0]]","[0.65036744, 0.6492025]","[170.42, 139.9]","[0, 0]","[96.0, 96.0]","[[68.0, 374.0], [446.0, 614.0]]","[[8.0, 12.0], [8.0, 12.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,44.0,2,"[84, 87]","[[68.0, 374.0], [446.0, 613.0]]","[0.65036744, 0.6492025]","[170.42, 139.9]","[0, 0]","[96.0, 96.0]","[[68.0, 374.0], [446.0, 614.0]]","[[8.0, 12.0], [8.0, 12.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,45.0,4,"[80, 223, 87, 35]","[[69.0, 374.0], [202.0, 259.0], [447.0, 617.0], [525.0, 396.0]]","[0.65083236, 0.64622223, 0.49073336, 0.4001201]","[177.6, 181.35, 135.15, 177.16]","[0, 0, 0, 0]","[104.0, 255.0, 90.0, 42.0]","[[69.0, 375.0], [203.0, 260.0], [447.0, 618.0], [526.0, 397.0]]","[[8.0, 13.0], [17.0, 15.0], [9.0, 10.0], [6.0, 7.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,46.0,4,"[80, 223, 87, 35]","[[69.0, 374.0], [202.0, 259.0], [447.0, 617.0], [525.0, 396.0]]","[0.65083236, 0.64622223, 0.49073336, 0.4001201]","[177.6, 181.35, 135.15, 177.16]","[0, 0, 0, 0]","[104.0, 255.0, 90.0, 42.0]","[[69.0, 375.0], [203.0, 260.0], [447.0, 618.0], [526.0, 397.0]]","[[8.0, 13.0], [17.0, 15.0], [9.0, 10.0], [6.0, 7.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,15.0,47.0,2,"[151, 262]","[[68.0, 373.0], [203.0, 261.0]]","[0.7107977, 0.57036936]","[168.07, 180.99]","[0, 0]","[170.0, 336.0]","[[69.0, 374.0], [203.0, 261.0]]","[[10.0, 17.0], [14.0, 24.0]]"
